Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Ship_Mode,Order_Priority,Year,Order_Month,Order_Quarter,Order_Day,Shipping_Days,Profit_Margin
JO-2014-5980,2014-12-29,2015-01-02,PT-90902,OFF-HOO-10001105,1054,2,0.0,337.26,48.89,Second Class,Medium,2014,December,4,Monday,4,32.0
RS-2011-7010,2011-01-20,2011-01-22,RD-99002,OFF-NOV-10000512,10,1,0.0,4.83,2.05,Second Class,High,2011,January,1,Thursday,2,48.3
RS-2011-7010,2011-01-20,2011-01-22,RD-99002,OFF-NOV-10001568,11,1,0.0,4.08,1.48,Second Class,High,2011,January,1,Thursday,2,37.09
IN-2011-30733,2011-02-01,2011-02-03,PO-188651,OFF-LA-10001292,20,3,0.0,9.9,3.78,Second Class,Critical,2011,February,1,Tuesday,2,49.5
RS-2011-2200,2011-03-31,2011-04-02,PG-88952,OFF-HAR-10001262,64,6,0.0,25.74,4.77,Second Class,Medium,2011,March,1,Thursday,2,40.22
ES-2011-3192576,2011-04-11,2011-04-13,BK-112602,OFF-LA-10000508,64,9,0.0,24.84,3.53,Second Class,High,2011,April,2,Monday,2,38.81
IN-2011-81658,2011-05-24,2011-05-27,HA-149201,OFF-LA-10003297,22,2,0.0,7.98,4.89,Second Class,High,2011,May,2,Tuesday,3,36.27
ES-2011-3876549,2011-06-06,2011-06-08,SB-201852,OFF-LA-10003827,14,1,0.0,4.77,3.65,Second Class,Critical,2011,June,2,Monday,2,34.07
SA-2011-4630,2011-06-20,2011-06-22,BE-14102,OFF-AVE-10002014,39,4,0.0,12.84,6.54,Second Class,High,2011,June,2,Monday,2,32.92
IT-2011-2226067,2011-07-20,2011-07-22,AG-103302,OFF-LA-10001607,11,1,0.0,5.4,1.29,Second Class,Critical,2011,July,3,Wednesday,2,49.09
MX-2011-155572,2011-07-23,2011-07-26,LH-167503,OFF-LA-10002469,23,3,0.0,6.6,1.151,Second Class,Medium,2011,July,3,Saturday,3,28.7
ES-2011-4805316,2011-07-31,2011-08-03,EP-139152,OFF-LA-10003210,26,2,0.0,7.14,7.65,Second Class,Critical,2011,July,3,Sunday,3,27.46
MX-2011-169873,2011-08-05,2011-08-08,SF-202003,OFF-LA-10004799,6,1,0.0,0.98,0.988,Second Class,High,2011,August,3,Friday,3,16.33
IN-2011-83443,2011-08-22,2011-08-24,CC-121451,OFF-LA-10004181,12,2,0.0,5.04,1.14,Second Class,High,2011,August,3,Monday,2,42.0
MO-2011-3170,2011-08-23,2011-08-25,LL-68401,OFF-HAR-10001310,9,1,0.0,1.98,0.48,Second Class,Medium,2011,August,3,Tuesday,2,22.0
SU-2011-1150,2011-08-30,2011-09-01,DL-28651,OFF-NOV-10002258,41,4,0.0,8.16,9.09,Second Class,Critical,2011,August,3,Tuesday,2,19.9
IN-2011-47309,2011-08-31,2011-09-04,PW-192401,OFF-LA-10002992,39,4,0.0,0.36,3.77,Second Class,High,2011,August,3,Wednesday,4,0.92
CA-2011-3390,2011-09-21,2011-09-24,AS-2401,OFF-SME-10004754,5,1,0.0,1.44,0.35,Second Class,Medium,2011,September,3,Wednesday,3,28.8
MX-2011-158204,2011-09-28,2011-09-30,DV-134653,OFF-LA-10002673,5,1,0.0,2.16,0.682,Second Class,High,2011,September,3,Wednesday,2,43.2
IN-2011-23789,2011-10-06,2011-10-10,AC-106601,OFF-LA-10003627,8,2,0.0,1.86,1.16,Second Class,High,2011,October,4,Thursday,4,23.25
MX-2011-155271,2011-10-07,2011-10-10,CL-125653,OFF-LA-10002544,16,2,0.0,2.28,3.132,Second Class,High,2011,October,4,Friday,3,14.25
US-2011-157840,2011-10-25,2011-10-27,BS-117553,OFF-LA-10002609,44,5,0.0,5.2,2.996,Second Class,High,2011,October,4,Tuesday,2,11.82
IN-2011-55443,2011-10-30,2011-11-01,SJ-202151,OFF-LA-10002876,18,2,0.0,7.5,3.93,Second Class,Critical,2011,October,4,Sunday,2,41.67
MX-2011-108301,2011-11-11,2011-11-13,ND-183703,OFF-LA-10000413,36,5,0.0,2.8,7.015,Second Class,Medium,2011,November,4,Friday,2,7.78
ES-2011-2379967,2011-11-22,2011-11-24,ZD-219252,OFF-LA-10002995,43,5,0.0,19.8,10.44,Second Class,High,2011,November,4,Tuesday,2,46.05
IN-2011-49752,2011-12-01,2011-12-04,CB-124151,OFF-LA-10003141,102,9,0.0,51.03,11.04,Second Class,Medium,2011,December,4,Thursday,3,50.03
MX-2011-131933,2011-12-07,2011-12-11,TG-216403,OFF-LA-10001800,53,7,0.0,3.64,2.272,Second Class,Medium,2011,December,4,Wednesday,4,6.87
MX-2011-161662,2011-12-15,2011-12-19,PF-191203,OFF-LA-10002927,25,4,0.0,3.52,1.53,Second Class,Medium,2011,December,4,Thursday,4,14.08
MX-2011-161662,2011-12-15,2011-12-19,PF-191203,OFF-LA-10003809,21,3,0.0,4.8,1.425,Second Class,Medium,2011,December,4,Thursday,4,22.86
MX-2011-140116,2011-12-22,2011-12-24,BP-112303,OFF-LA-10004648,55,6,0.0,20.16,2.462,Second Class,High,2011,December,4,Thursday,2,36.65
ES-2011-2470488,2011-12-23,2011-12-25,RD-197202,OFF-LA-10001546,68,7,0.0,22.47,5.12,Second Class,High,2011,December,4,Friday,2,33.04
SA-2011-1830,2011-12-27,2011-12-29,MM-72603,OFF-NOV-10000512,41,4,0.0,19.32,7.75,Second Class,Critical,2011,December,4,Tuesday,2,47.12
MX-2012-168634,2012-01-18,2012-01-20,JG-151153,OFF-LA-10000897,5,1,0.0,2.18,0.541,Second Class,Medium,2012,January,1,Wednesday,2,43.6
IN-2012-82988,2012-05-01,2012-05-06,DK-130901,OFF-LA-10004877,23,2,0.0,9.0,2.15,Second Class,Medium,2012,May,2,Tuesday,5,39.13
MX-2012-163279,2012-06-01,2012-06-03,RD-199303,OFF-LA-10003955,57,7,0.0,2.8,12.528,Second Class,Critical,2012,June,2,Friday,2,4.91
IN-2012-78123,2012-06-13,2012-06-15,DB-136151,OFF-LA-10003132,13,2,0.0,3.66,0.64,Second Class,Medium,2012,June,2,Wednesday,2,28.15
ES-2012-4108483,2012-06-18,2012-06-20,SJ-205002,OFF-LA-10001607,43,4,0.0,21.6,3.77,Second Class,Medium,2012,June,2,Monday,2,50.23
MX-2012-128615,2012-06-27,2012-06-30,JL-152353,OFF-LA-10000990,29,4,0.0,14.0,1.029,Second Class,Medium,2012,June,2,Wednesday,3,48.28
IN-2012-31958,2012-07-25,2012-07-27,JC-157751,OFF-LA-10000879,42,5,0.0,19.35,6.95,Second Class,High,2012,July,3,Wednesday,2,46.07
CA-2012-8480,2012-08-20,2012-08-24,SV-103651,OFF-HAR-10000681,23,2,0.0,3.6,1.75,Second Class,Medium,2012,August,3,Monday,4,15.65
ES-2012-2073911,2012-08-31,2012-09-02,LW-171252,OFF-LA-10003084,45,5,0.0,14.7,0.48,Second Class,High,2012,August,3,Friday,2,32.67
ES-2012-3876322,2012-09-06,2012-09-08,PG-188202,OFF-LA-10003217,53,6,0.0,0.36,8.69,Second Class,High,2012,September,3,Thursday,2,0.68
MX-2012-135076,2012-09-13,2012-09-15,DK-133753,OFF-LA-10002827,16,5,0.0,7.7,0.077,Second Class,Medium,2012,September,3,Thursday,2,48.12
EZ-2012-8970,2012-09-18,2012-09-20,RB-95702,OFF-AVE-10000110,7,1,0.0,1.77,0.72,Second Class,Medium,2012,September,3,Tuesday,2,25.29
ES-2012-2943937,2012-09-26,2012-09-28,CS-125052,OFF-LA-10000508,14,2,0.0,5.52,4.83,Second Class,Critical,2012,September,3,Wednesday,2,39.43
MO-2012-8580,2012-09-26,2012-09-30,JW-60751,OFF-HAR-10004099,21,2,0.0,7.44,3.26,Second Class,High,2012,September,3,Wednesday,4,35.43
MX-2012-154592,2012-10-14,2012-10-19,DO-134353,OFF-LA-10002972,12,2,0.0,4.16,0.553,Second Class,Medium,2012,October,4,Sunday,5,34.67
IT-2012-1201809,2012-10-20,2012-10-23,RH-195552,OFF-LA-10004487,45,4,0.0,8.04,2.55,Second Class,Medium,2012,October,4,Saturday,3,17.87
KG-2012-1840,2012-10-20,2012-10-24,SH-103953,OFF-SME-10001852,10,1,0.0,3.18,0.74,Second Class,High,2012,October,4,Saturday,4,31.8
ES-2012-4448528,2012-10-22,2012-10-26,TM-210102,OFF-LA-10000709,13,1,0.0,5.37,1.6,Second Class,High,2012,October,4,Monday,4,41.31
MX-2012-107601,2012-10-22,2012-10-26,MC-181003,OFF-LA-10000760,46,6,0.0,10.68,4.958,Second Class,Medium,2012,October,4,Monday,4,23.22
MX-2012-113082,2012-10-25,2012-10-29,AT-107353,OFF-LA-10003422,9,1,0.0,4.1,1.393,Second Class,High,2012,October,4,Thursday,4,45.56
MX-2012-127222,2012-11-07,2012-11-12,MB-173053,OFF-LA-10003372,4,1,0.0,1.16,0.605,Second Class,High,2012,November,4,Wednesday,5,29.0
IR-2012-310,2012-11-07,2012-11-12,LC-68702,OFF-NOV-10003499,10,1,0.0,1.02,1.1,Second Class,Medium,2012,November,4,Wednesday,5,10.2
ES-2012-4279457,2012-11-15,2012-11-20,BE-114102,OFF-LA-10001831,28,3,0.0,0.0,3.13,Second Class,Medium,2012,November,4,Thursday,5,0.0
MX-2012-116043,2012-11-21,2012-11-23,EC-140503,OFF-LA-10000276,56,9,0.0,17.1,18.792,Second Class,Critical,2012,November,4,Wednesday,2,30.54
IN-2012-44068,2012-11-30,2012-12-04,EJ-137201,OFF-LA-10001731,11,1,0.0,2.1,1.98,Second Class,High,2012,November,4,Friday,4,19.09
ES-2012-5752326,2012-12-10,2012-12-12,SO-203352,OFF-LA-10000039,18,2,0.0,2.52,4.96,Second Class,Critical,2012,December,4,Monday,2,14.0
IT-2012-5228062,2012-12-20,2012-12-25,EH-139452,OFF-LA-10000134,21,2,0.0,7.44,1.76,Second Class,Medium,2012,December,4,Thursday,5,35.43
IN-2012-68869,2012-12-28,2012-12-30,MV-174851,OFF-LA-10003644,47,6,0.0,9.72,5.13,Second Class,High,2012,December,4,Friday,2,20.68
ES-2013-5616549,2013-01-03,2013-01-05,ST-205302,OFF-LA-10003233,32,3,0.0,5.94,3.59,Second Class,Critical,2013,January,1,Thursday,2,18.56
MX-2013-118619,2013-01-03,2013-01-07,PO-188653,OFF-LA-10002868,48,7,0.0,6.58,5.023,Second Class,Medium,2013,January,1,Thursday,4,13.71
IN-2013-78809,2013-01-22,2013-01-24,AG-109001,OFF-LA-10004114,27,3,0.0,7.74,2.49,Second Class,High,2013,January,1,Tuesday,2,28.67
IN-2013-60007,2013-02-22,2013-02-27,HG-150251,OFF-LA-10002493,32,3,0.0,3.78,3.84,Second Class,Medium,2013,February,1,Friday,5,11.81
MX-2013-145534,2013-03-23,2013-03-25,PK-190753,OFF-LA-10002334,15,2,0.0,5.92,2.371,Second Class,Medium,2013,March,1,Saturday,2,39.47
MX-2013-117506,2013-03-23,2013-03-28,KH-165103,OFF-LA-10001942,38,5,0.0,8.3,5.059,Second Class,Medium,2013,March,1,Saturday,5,21.84
MX-2013-134453,2013-03-27,2013-03-30,RM-193753,OFF-LA-10003487,19,3,0.0,6.6,0.931,Second Class,Medium,2013,March,1,Wednesday,3,34.74
MX-2013-111794,2013-04-10,2013-04-12,JL-151303,OFF-LA-10000970,28,4,0.0,4.08,3.098,Second Class,Medium,2013,April,2,Wednesday,2,14.57
CG-2013-2860,2013-05-17,2013-05-22,AR-5701,OFF-HAR-10000187,51,4,0.0,25.44,5.03,Second Class,Medium,2013,May,2,Friday,5,49.88
MX-2013-107447,2013-05-28,2013-05-30,GT-147103,OFF-LA-10002821,9,1,0.0,3.0,1.162,Second Class,High,2013,May,2,Tuesday,2,33.33
SF-2013-4620,2013-06-03,2013-06-08,RP-93901,OFF-HAR-10002479,27,2,0.0,12.72,0.45,Second Class,Medium,2013,June,2,Monday,5,47.11
SF-2013-4270,2013-06-05,2013-06-08,CM-23851,OFF-HAR-10004011,17,2,0.0,2.22,1.64,Second Class,High,2013,June,2,Wednesday,3,13.06
MX-2013-159142,2013-06-06,2013-06-10,CS-119503,OFF-LA-10000765,61,8,0.0,7.2,2.407,Second Class,High,2013,June,2,Thursday,4,11.8
ES-2013-2720611,2013-06-10,2013-06-12,EM-139602,OFF-LA-10000700,11,1,0.0,1.68,2.14,Second Class,High,2013,June,2,Monday,2,15.27
ES-2013-5810502,2013-06-13,2013-06-18,JM-158652,OFF-LA-10004744,11,1,0.0,2.73,0.97,Second Class,Medium,2013,June,2,Thursday,5,24.82
GH-2013-2810,2013-06-17,2013-06-22,PB-91501,OFF-NOV-10003401,12,1,0.0,4.02,1.06,Second Class,Medium,2013,June,2,Monday,5,33.5
MX-2013-115175,2013-06-18,2013-06-21,GA-145153,OFF-LA-10004576,6,1,0.0,0.68,0.79,Second Class,High,2013,June,2,Tuesday,3,11.33
EG-2013-1060,2013-08-06,2013-08-08,BD-16351,OFF-HAR-10001714,9,1,0.0,4.05,0.95,Second Class,Medium,2013,August,3,Tuesday,2,45.0
ES-2013-2523030,2013-08-08,2013-08-11,AB-101502,OFF-LA-10003390,36,4,0.0,7.92,4.78,Second Class,High,2013,August,3,Thursday,3,22.0
MX-2013-134908,2013-08-13,2013-08-18,GT-147553,OFF-LA-10000190,33,7,0.0,9.24,4.337,Second Class,Medium,2013,August,3,Tuesday,5,28.0
ES-2013-3340197,2013-08-21,2013-08-26,RB-195702,OFF-LA-10001549,54,5,0.0,21.45,2.85,Second Class,Medium,2013,August,3,Wednesday,5,39.72
ES-2013-5685466,2013-09-03,2013-09-05,AS-100902,OFF-LA-10004744,34,3,0.0,8.19,10.1,Second Class,Critical,2013,September,3,Tuesday,2,24.09
CG-2013-20,2013-09-13,2013-09-18,NC-83401,OFF-AVE-10004148,13,1,0.0,2.37,0.68,Second Class,High,2013,September,3,Friday,5,18.23
ES-2013-4452331,2013-09-19,2013-09-23,EJ-141552,OFF-LA-10002324,42,5,0.0,0.3,5.74,Second Class,High,2013,September,3,Thursday,4,0.71
IN-2013-84178,2013-10-02,2013-10-05,EB-139301,OFF-LA-10001215,9,1,0.0,3.03,1.09,Second Class,High,2013,October,4,Wednesday,3,33.67
MX-2013-160605,2013-10-10,2013-10-13,AB-101503,OFF-LA-10002883,35,5,0.0,10.2,7.501,Second Class,Critical,2013,October,4,Thursday,3,29.14
MX-2013-160605,2013-10-10,2013-10-13,AB-101503,OFF-LA-10001778,27,3,0.0,13.44,8.787,Second Class,Critical,2013,October,4,Thursday,3,49.78
MX-2013-103492,2013-10-10,2013-10-15,SK-199903,OFF-LA-10000760,54,7,0.0,12.46,10.098,Second Class,High,2013,October,4,Thursday,5,23.07
IN-2013-33974,2013-10-18,2013-10-21,ES-140201,OFF-LA-10002806,34,3,0.0,16.65,6.13,Second Class,High,2013,October,4,Friday,3,48.97
IN-2013-86285,2013-11-16,2013-11-18,JH-159101,OFF-LA-10000818,26,4,0.0,12.6,4.41,Second Class,High,2013,November,4,Saturday,2,48.46
CA-2013-8350,2013-12-22,2013-12-24,SS-104102,OFF-NOV-10002952,13,2,0.0,5.88,1.66,Second Class,High,2013,December,4,Sunday,2,45.23
MX-2013-163790,2013-12-23,2013-12-28,FP-143203,OFF-LA-10001028,14,2,0.0,4.4,1.17,Second Class,Medium,2013,December,4,Monday,5,31.43
AO-2013-6140,2013-12-27,2013-12-31,BP-12901,OFF-HON-10000934,65,6,0.0,11.7,8.57,Second Class,High,2013,December,4,Friday,4,18.0
ES-2014-2774938,2014-01-01,2014-01-03,FH-143502,OFF-LA-10003132,14,2,0.0,4.92,1.25,Second Class,High,2014,January,1,Wednesday,2,35.14
MX-2014-131072,2014-01-14,2014-01-19,JJ-154453,OFF-LA-10002927,13,2,0.0,1.76,1.875,Second Class,High,2014,January,1,Tuesday,5,13.54
ES-2014-2546078,2014-03-03,2014-03-05,JH-154302,OFF-LA-10001833,11,1,0.0,5.01,2.7,Second Class,Critical,2014,March,1,Monday,2,45.55
IZ-2014-7980,2014-03-26,2014-03-28,DB-30602,OFF-HAR-10001913,11,1,0.0,2.4,1.12,Second Class,Critical,2014,March,1,Wednesday,2,21.82
IN-2014-65194,2014-03-27,2014-03-30,AF-108701,OFF-LA-10000425,58,5,0.0,23.25,6.92,Second Class,Medium,2014,March,1,Thursday,3,40.09
IN-2014-85151,2014-04-11,2014-04-13,LS-172451,OFF-LA-10003444,22,2,0.0,7.38,3.52,Second Class,High,2014,April,2,Friday,2,33.55
IN-2014-23922,2014-04-28,2014-05-01,JK-157301,OFF-LA-10000216,18,3,0.0,2.7,2.23,Second Class,High,2014,April,2,Monday,3,15.0
MX-2014-140298,2014-04-29,2014-05-03,CM-119353,OFF-LA-10004933,19,3,0.0,2.4,2.158,Second Class,Medium,2014,April,2,Tuesday,4,12.63
MX-2014-114944,2014-04-30,2014-05-05,PT-190903,OFF-LA-10001677,104,14,0.0,49.0,5.387,Second Class,Medium,2014,April,2,Wednesday,5,47.12
SF-2014-1390,2014-05-04,2014-05-06,AH-4651,OFF-NOV-10001753,12,2,0.0,5.22,2.5,Second Class,High,2014,May,2,Sunday,2,43.5
IN-2014-16607,2014-05-10,2014-05-12,IM-150701,OFF-LA-10000244,21,2,0.0,7.02,4.62,Second Class,Critical,2014,May,2,Saturday,2,33.43
IN-2014-53707,2014-05-29,2014-06-02,DJ-136301,OFF-LA-10003678,35,5,0.0,0.0,1.58,Second Class,Medium,2014,May,2,Thursday,4,0.0
MX-2014-122455,2014-06-03,2014-06-07,BD-115003,OFF-LA-10000276,6,1,0.0,1.9,0.694,Second Class,High,2014,June,2,Tuesday,4,31.67
ES-2014-4055964,2014-06-10,2014-06-14,LW-171252,OFF-LA-10003967,55,5,0.0,12.0,3.98,Second Class,Medium,2014,June,2,Tuesday,4,21.82
RS-2014-1900,2014-06-17,2014-06-21,JD-60602,OFF-HON-10001723,13,1,0.0,0.0,0.36,Second Class,Medium,2014,June,2,Tuesday,4,0.0
MX-2014-151323,2014-06-23,2014-06-28,LP-170953,OFF-LA-10004777,16,2,0.0,4.96,1.261,Second Class,High,2014,June,2,Monday,5,31.0
MX-2014-126711,2014-06-24,2014-06-26,SJ-202153,OFF-LA-10000190,10,2,0.0,2.64,1.128,Second Class,High,2014,June,2,Tuesday,2,26.4
UZ-2014-9680,2014-06-30,2014-07-03,JH-59852,OFF-AVE-10004159,10,1,0.0,0.36,3.08,Second Class,Critical,2014,June,2,Monday,3,3.6
UZ-2014-9680,2014-06-30,2014-07-03,JH-59852,OFF-HAR-10001262,11,1,0.0,4.29,2.24,Second Class,Critical,2014,June,2,Monday,3,39.0
IN-2014-10475,2014-07-11,2014-07-14,TH-211001,OFF-LA-10000707,43,5,0.0,1.2,12.88,Second Class,Critical,2014,July,3,Friday,3,2.79
ES-2014-1808409,2014-07-14,2014-07-16,JK-152052,OFF-LA-10004727,26,3,0.0,3.06,0.76,Second Class,Medium,2014,July,3,Monday,2,11.77
SG-2014-9800,2014-07-24,2014-07-26,MM-79201,OFF-NOV-10000092,13,1,0.0,3.57,3.66,Second Class,Critical,2014,July,3,Thursday,2,27.46
ES-2014-1214245,2014-08-01,2014-08-06,JF-152952,OFF-LA-10002651,8,2,0.0,2.28,0.9,Second Class,Medium,2014,August,3,Friday,5,28.5
CG-2014-3470,2014-08-04,2014-08-09,GZ-44701,OFF-HON-10001132,5,1,0.0,1.62,0.16,Second Class,Medium,2014,August,3,Monday,5,32.4
IN-2014-41093,2014-08-08,2014-08-11,CC-122201,OFF-LA-10000879,34,4,0.0,15.48,3.04,Second Class,High,2014,August,3,Friday,3,45.53
IT-2014-5950843,2014-08-13,2014-08-17,AS-102402,OFF-LA-10003511,15,3,0.0,2.52,1.26,Second Class,Medium,2014,August,3,Wednesday,4,16.8
IT-2014-5950843,2014-08-13,2014-08-17,AS-102402,OFF-LA-10000296,54,5,0.0,8.55,6.58,Second Class,Medium,2014,August,3,Wednesday,4,15.83
IT-2014-5992832,2014-08-14,2014-08-17,MC-175752,OFF-LA-10000707,74,8,0.0,22.8,10.59,Second Class,High,2014,August,3,Thursday,3,30.81
MX-2014-131765,2014-08-15,2014-08-18,PB-191053,OFF-LA-10002199,11,2,0.0,3.72,1.127,Second Class,High,2014,August,3,Friday,3,33.82
SF-2014-840,2014-09-03,2014-09-05,PW-92401,OFF-AVE-10004828,11,1,0.0,2.13,0.84,Second Class,High,2014,September,3,Wednesday,2,19.36
SF-2014-840,2014-09-03,2014-09-05,PW-92401,OFF-SME-10004518,11,1,0.0,0.66,0.93,Second Class,High,2014,September,3,Wednesday,2,6.0
MX-2014-164889,2014-09-08,2014-09-12,JE-157453,OFF-LA-10000633,11,2,0.0,0.32,2.325,Second Class,High,2014,September,3,Monday,4,2.91
ES-2014-5579300,2014-09-09,2014-09-11,JH-158202,OFF-LA-10002996,43,4,0.0,8.52,13.4,Second Class,Critical,2014,September,3,Tuesday,2,19.81
EZ-2014-3470,2014-09-10,2014-09-14,AG-3902,OFF-HAR-10003514,10,1,0.0,4.56,0.88,Second Class,Medium,2014,September,3,Wednesday,4,45.6
ES-2014-1963124,2014-09-10,2014-09-15,RH-196002,OFF-LA-10004058,45,4,0.0,8.04,4.86,Second Class,High,2014,September,3,Wednesday,5,17.87
ES-2014-3407020,2014-09-12,2014-09-17,JH-158202,OFF-LA-10004709,21,3,0.0,5.31,2.97,Second Class,High,2014,September,3,Friday,5,25.29
MX-2014-118052,2014-09-13,2014-09-18,HG-148453,OFF-LA-10002295,14,2,0.0,6.6,0.983,Second Class,Medium,2014,September,3,Saturday,5,47.14
MX-2014-144806,2014-09-26,2014-09-28,DM-130153,OFF-LA-10000633,17,3,0.0,0.48,2.034,Second Class,High,2014,September,3,Friday,2,2.82
IN-2014-85326,2014-09-29,2014-10-02,KA-165251,OFF-LA-10004916,69,6,0.0,26.1,6.55,Second Class,High,2014,September,3,Monday,3,37.83
IN-2014-15872,2014-10-01,2014-10-03,JL-152351,OFF-LA-10001731,53,5,0.0,10.5,7.57,Second Class,Medium,2014,October,4,Wednesday,2,19.81
IN-2014-10860,2014-10-06,2014-10-08,AH-104651,OFF-LA-10000425,47,4,0.0,18.6,5.87,Second Class,High,2014,October,4,Monday,2,39.57
MX-2014-124317,2014-10-13,2014-10-15,NG-184303,OFF-LA-10001484,18,3,0.0,7.92,1.475,Second Class,Medium,2014,October,4,Monday,2,44.0
MX-2014-124317,2014-10-13,2014-10-15,NG-184303,OFF-LA-10000990,36,5,0.0,17.5,2.794,Second Class,Medium,2014,October,4,Monday,2,48.61
ES-2014-5952770,2014-10-20,2014-10-22,AS-102402,OFF-LA-10000519,8,1,0.0,1.56,1.16,Second Class,High,2014,October,4,Monday,2,19.5
MX-2014-137442,2014-10-21,2014-10-23,TB-212803,OFF-LA-10002199,28,5,0.0,9.3,5.507,Second Class,Critical,2014,October,4,Tuesday,2,33.21
IN-2014-18917,2014-10-27,2014-10-29,AG-102701,OFF-LA-10003610,56,5,0.0,19.95,3.23,Second Class,High,2014,October,4,Monday,2,35.62
IR-2014-1640,2014-11-09,2014-11-14,EM-40653,OFF-SME-10003047,13,1,0.0,6.0,1.19,Second Class,Medium,2014,November,4,Sunday,5,46.15
KE-2014-7410,2014-11-10,2014-11-13,JC-53851,OFF-SME-10004926,36,4,0.0,0.24,3.32,Second Class,Medium,2014,November,4,Monday,3,0.67
ES-2014-5813987,2014-11-12,2014-11-14,MS-177702,OFF-LA-10001194,39,5,0.0,0.0,9.57,Second Class,Critical,2014,November,4,Wednesday,2,0.0
ES-2014-5891109,2014-11-20,2014-11-24,OT-187302,OFF-LA-10001541,100,9,0.0,24.84,9.52,Second Class,Medium,2014,November,4,Thursday,4,24.84
KG-2014-2870,2014-12-02,2014-12-05,RH-95552,OFF-NOV-10004048,22,2,0.0,2.82,3.93,Second Class,High,2014,December,4,Tuesday,3,12.82
IN-2014-56528,2014-12-04,2014-12-09,TG-213101,OFF-LA-10003435,44,5,0.0,15.15,3.07,Second Class,Medium,2014,December,4,Thursday,5,34.43
IN-2014-56528,2014-12-04,2014-12-09,TG-213101,OFF-LA-10000624,45,5,0.0,16.65,3.05,Second Class,Medium,2014,December,4,Thursday,5,37.0
TZ-2014-8190,2014-12-05,2014-12-07,RH-95551,OFF-SME-10004740,10,1,0.0,0.66,1.92,Second Class,High,2014,December,4,Friday,2,6.6
ES-2014-5943694,2014-12-06,2014-12-08,RD-195852,OFF-LA-10000707,74,8,0.0,22.8,11.76,Second Class,Critical,2014,December,4,Saturday,2,30.81
SF-2014-940,2014-12-11,2014-12-13,RA-99451,OFF-HON-10000172,8,1,0.0,3.21,2.1,Second Class,High,2014,December,4,Thursday,2,40.12
MX-2014-136056,2014-12-27,2014-12-29,JF-155653,OFF-LA-10002063,19,4,0.0,3.76,0.504,Second Class,Medium,2014,December,4,Saturday,2,19.79
EG-2014-5780,2014-12-28,2014-12-30,ZD-119251,OFF-HON-10001102,9,1,0.0,1.38,1.23,Second Class,High,2014,December,4,Sunday,2,15.33
MX-2014-101112,2014-12-29,2014-12-31,MG-181453,OFF-LA-10002972,12,2,0.0,4.16,3.39,Second Class,Critical,2014,December,4,Monday,2,34.67
MX-2014-110527,2014-12-31,2015-01-02,CM-121903,OFF-LA-10004182,26,3,0.0,12.36,0.35,Second Class,Medium,2014,December,4,Wednesday,2,47.54
SG-2011-4160,2011-02-14,2011-02-18,TC-112951,OFF-GLO-10002982,77,2,0.0,0.72,15.23,Second Class,High,2011,February,1,Monday,4,0.94
MX-2011-105564,2011-03-06,2011-03-09,RD-199303,OFF-EN-10004988,127,5,0.0,29.2,15.771,Second Class,High,2011,March,1,Sunday,3,22.99
IR-2011-120,2011-03-25,2011-03-28,JL-58352,OFF-CAM-10001177,26,1,0.0,11.07,3.46,Second Class,Medium,2011,March,1,Friday,3,42.58
RS-2011-2200,2011-03-31,2011-04-02,PG-88952,OFF-CAM-10001341,16,1,0.0,7.08,0.76,Second Class,Medium,2011,March,1,Thursday,2,44.25
MX-2011-125703,2011-04-07,2011-04-12,SG-206053,OFF-EN-10004899,24,1,0.0,7.66,2.33,Second Class,Medium,2011,April,2,Thursday,5,31.92
ES-2011-3403155,2011-05-07,2011-05-09,TB-215202,OFF-EN-10003360,82,2,0.0,19.74,20.02,Second Class,Critical,2011,May,2,Saturday,2,24.07
IT-2011-2226067,2011-07-20,2011-07-22,AG-103302,OFF-EN-10000673,79,5,0.0,35.4,19.53,Second Class,Critical,2011,July,3,Wednesday,2,44.81
MX-2011-109169,2011-07-28,2011-07-30,ST-205303,OFF-EN-10003332,121,4,0.0,40.96,9.577,Second Class,Medium,2011,July,3,Thursday,2,33.85
IZ-2011-5480,2011-08-08,2011-08-13,CV-22952,OFF-AME-10002081,42,2,0.0,13.02,4.38,Second Class,Medium,2011,August,3,Monday,5,31.0
MX-2011-157000,2011-08-11,2011-08-16,KH-163603,OFF-EN-10003559,16,2,0.0,7.04,1.234,Second Class,Medium,2011,August,3,Thursday,5,44.0
ES-2011-2571502,2011-08-15,2011-08-17,PG-188952,OFF-EN-10004649,104,3,0.0,2.07,3.09,Second Class,High,2011,August,3,Monday,2,1.99
IR-2011-4250,2011-09-15,2011-09-19,TB-112502,OFF-KRA-10001967,20,1,0.0,9.57,0.66,Second Class,Medium,2011,September,3,Thursday,4,47.85
ES-2011-2867068,2011-09-28,2011-09-30,LC-168852,OFF-EN-10001147,15,2,0.0,7.14,1.83,Second Class,High,2011,September,3,Wednesday,2,47.6
MX-2011-158204,2011-09-28,2011-09-30,DV-134653,OFF-EN-10004909,54,4,0.0,24.16,5.703,Second Class,High,2011,September,3,Wednesday,2,44.74
IN-2011-83100,2011-09-29,2011-10-01,DK-130901,OFF-EN-10002749,41,1,0.0,19.77,5.22,Second Class,High,2011,September,3,Thursday,2,48.22
